,IDENTIFIER,LATEST ADMISSION DATE,RACE,GENDER,OFFENSE,Year
7203,ZZRCWZSL,08/16/2018,HISPANIC,M,OTHERS,2018
7204,ZZHCJZLR,11/26/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
7205,ZZHHZHZB,10/11/2018,WHITE,M,OTHERS,2018
7206,ZZHHSJWW,12/12/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7207,ZZSZCEJC,11/07/2018,WHITE,M,OTHERS,2018
7208,ZZHEBWHZ,03/22/2018,BLACK,M,OTHERS,2018
7209,ZZSESHCL,12/12/2018,BLACK,M,OTHERS,2018
7210,ZZHJJCEL,10/05/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7211,ZZSZELEC,09/21/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
7212,ZZHHSLJC,06/04/2018,BLACK,F,"ASSAULT, FIRST DEGREE                 BF",2018
7213,ZZHSBCRB,10/25/2018,WHITE,F,OTHERS,2018
7214,ZZSRHEJC,12/18/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7215,ZZECWHWB,10/26/2018,WHITE,M,OTHERS,2018
7216,ZZRCZHCB,12/12/2018,BLACK,F,OTHERS,2018
7217,ZZHCZWRE,10/01/2018,WHITE,M,OTHERS,2018
7218,ZZHHBRBJ,09/27/2018,BLACK,M,OTHERS,2018
7219,ZZHCECLH,10/24/2018,HISPANIC,M,OTHERS,2018
7220,ZZHHSLJC,06/04/2018,BLACK,F,OTHERS,2018
7221,ZZHSWJHB,06/19/2018,BLACK,F,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
7222,ZZEBSLRR,07/23/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7223,ZZSEWBJR,10/02/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7224,ZZHZLJJZ,10/30/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7225,ZZRCWZSL,08/16/2018,HISPANIC,M,OTHERS,2018
7226,ZZSRZWLC,01/12/2018,HISPANIC,M,OTHERS,2018
7227,ZZHHWHBR,06/07/2018,BLACK,M,OTHERS,2018
7228,ZZESEWSJ,12/08/2018,HISPANIC,M,OTHERS,2018
7229,ZZEBRWZC,12/15/2018,WHITE,M,OTHERS,2018
7230,ZZHRJRER,09/20/2018,ASIAN,M,OTHERS,2018
7231,ZZHZHRHZ,10/04/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7232,ZZRJRZZH,12/05/2018,HISPANIC,F,OTHERS,2018
7233,ZZHBCZJZ,12/03/2018,HISPANIC,M,OTHERS,2018
7234,ZZSRSCWC,06/25/2018,BLACK,M,OTHERS,2018
7235,ZZSRLELR,06/25/2018,WHITE,M,OTHERS,2018
7236,ZZESWSHR,11/23/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7237,ZZRWWHWR,11/26/2018,WHITE,M,"ASSAULT, THIRD DEGREE                 AM",2018
7238,ZZECCHRJ,10/31/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7239,ZZHBEZLL,09/28/2018,HISPANIC,M,OTHERS,2018
7240,ZZSZBZHE,12/20/2018,WHITE,M,OTHERS,2018
7241,ZZHJCHLL,12/24/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7242,ZZSRZJRS,09/12/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7243,ZZSRCSRZ,11/07/2018,HISPANIC,M,OTHERS,2018
7244,ZZSZZRCS,11/13/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
7245,ZZHWLLEW,08/09/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
7246,ZZRCJEEC,12/20/2018,WHITE,M,OTHERS,2018
7247,ZZSRBLJB,12/14/2018,HISPANIC,M,OTHERS,2018
7248,ZZSRSZBB,01/12/2018,HISPANIC,M,OTHERS,2018
7249,ZZHJRBCW,07/02/2018,HISPANIC,M,"ROBBERY, FIRST DEGREE                 BF",2018
7250,ZZHRHCLE,05/30/2018,BLACK,M,OTHERS,2018
7251,ZZSRCWSW,09/13/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
7252,ZZSZRCRE,11/13/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7253,ZZSRBCZZ,12/14/2018,HISPANIC,M,OTHERS,2018
7254,ZZRCSCEB,07/05/2018,HISPANIC,M,OTHERS,2018
7255,ZZHLHJWR,08/01/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
7256,ZZSEWCZH,09/20/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
7257,ZZESCJCB,11/27/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7258,ZZHCSLZB,12/24/2018,WHITE,F,OTHERS,2018
7259,ZZHBWWZR,10/11/2018,WHITE,F,OTHERS,2018
7260,ZZSRLHRE,06/18/2018,WHITE,F,OTHERS,2018
7261,ZZRWCZRZ,10/15/2018,HISPANIC,F,VIOLATION OF PROBATION OR COND DISCHG,2018
7262,ZZEBHLLJ,03/01/2018,WHITE,M,OTHERS,2018
7263,ZZSRZREJ,09/20/2018,BLACK,M,OTHERS,2018
7264,ZZHCSLZB,12/24/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
7265,ZZHSJBEE,07/05/2018,HISPANIC,M,OTHERS,2018
7266,ZZHBERHB,09/06/2018,HISPANIC,M,OTHERS,2018
7267,ZZSRSZBB,01/12/2018,HISPANIC,M,OTHERS,2018
7268,ZZHHCSJL,07/02/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
7269,ZZHRBWLW,11/05/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7270,ZZSRCHWH,08/31/2018,HISPANIC,M,OTHERS,2018
7271,ZZSZZRCS,11/13/2018,WHITE,F,OTHERS,2018
7272,ZZSRLHRE,06/18/2018,WHITE,F,"BURGLARY, THIRD DEGREE                DF",2018
7273,ZZHRHCLE,05/30/2018,BLACK,M,OTHERS,2018
7274,ZZSEHRZE,12/18/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7275,ZZSEEJBE,08/07/2018,WHITE,M,OTHERS,2018
7276,ZZSRHLSW,12/04/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
7277,ZZHBZHRB,09/24/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7278,ZZHJBJBR,09/17/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
7279,ZZHZZLWL,12/21/2018,WHITE,M,OTHERS,2018
7280,ZZHSWCHJ,10/22/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7281,ZZHZZJWR,11/30/2018,WHITE,M,OTHERS,2018
7282,ZZSRBRBL,11/09/2018,HISPANIC,F,OTHERS,2018
7283,ZZEJEEJR,12/31/2018,BLACK,F,OTHERS,2018
7284,ZZHLRBSS,02/01/2018,BLACK,M,OTHERS,2018
7285,ZZEHWLHH,12/18/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7286,ZZSRCCHL,09/26/2018,BLACK,M,OTHERS,2018
7287,ZZHWRJLR,10/29/2018,WHITE,M,OTHERS,2018
7288,ZZSRHLSW,12/04/2018,WHITE,F,OTHERS,2018
7289,ZZSRCSHS,09/06/2018,WHITE,M,OTHERS,2018
7290,ZZRCLEJZ,08/06/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7291,ZZSZJHZB,06/29/2018,BLACK,M,OTHERS,2018
7292,ZZSRHLRC,04/13/2018,BLACK,M,OTHERS,2018
7293,ZZSRBEHJ,10/29/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
7294,ZZSZWWHH,12/27/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7295,ZZHSHBRE,12/28/2018,BLACK,M,OTHERS,2018
7296,ZZHHWHBR,06/07/2018,BLACK,M,"ASSAULT, FIRST DEGREE                 BF",2018
7297,ZZSRRRSR,04/03/2018,BLACK,M,"ROBBERY, FIRST DEGREE                 BF",2018
7298,ZZHLLSEC,07/16/2018,BLACK,M,OTHERS,2018
7299,ZZSRBZLS,10/23/2018,BLACK,M,OTHERS,2018
7300,ZZHREWRE,08/29/2018,WHITE,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
7301,ZZSERCRB,06/07/2018,HISPANIC,M,OTHERS,2018
7302,ZZSZELJJ,08/28/2018,WHITE,F,"BURGLARY, THIRD DEGREE                DF",2018
7303,ZZHWRJLR,10/29/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
7304,ZZHSCBHC,08/13/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7305,ZZSRLRRR,06/11/2018,HISPANIC,M,OTHERS,2018
7306,ZZRBJRJL,10/08/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7307,ZZHREWRE,08/29/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
7308,ZZHSWJSR,12/10/2018,WHITE,M,OTHERS,2018
7309,ZZELJJZJ,11/19/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
7310,ZZHJZCRW,11/30/2018,WHITE,M,OTHERS,2018
7311,ZZSELERJ,12/03/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
7312,ZZSZJBLE,11/26/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
7313,ZZSRRCRE,11/13/2018,HISPANIC,F,"BURGLARY, THIRD DEGREE                DF",2018
7314,ZZEJCJZS,11/19/2018,BLACK,M,OTHERS,2018
7315,ZZRREBLW,01/02/2018,BLACK,M,OTHERS,2018
7316,ZZEZJJCJ,07/17/2018,HISPANIC,M,OTHERS,2018
7317,ZZSRCBWC,12/28/2018,WHITE,F,OTHERS,2018
7318,ZZHEHBLB,12/10/2018,HISPANIC,M,OTHERS,2018
7319,ZZSEHCBC,10/09/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7320,ZZRJRCHB,05/16/2018,WHITE,M,OTHERS,2018
7321,ZZHLLSEC,07/16/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7322,ZZHJRWSE,09/24/2018,BLACK,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
7323,ZZSZCCWE,12/10/2018,HISPANIC,M,"BURGLARY, THIRD DEGREE                DF",2018
7324,ZZHLRLLH,11/13/2018,WHITE,M,OTHERS,2018
7325,ZZRJJSRS,12/28/2018,BLACK,M,OTHERS,2018
7326,ZZHBBHBZ,06/18/2018,HISPANIC,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
7327,ZZHECECL,10/15/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7328,ZZHLCSBH,08/27/2018,BLACK,M,OTHERS,2018
7329,ZZSZSCCH,03/02/2018,WHITE,F,OTHERS,2018
7330,ZZEWHBBL,12/10/2018,HISPANIC,M,"BURGLARY, THIRD DEGREE                DF",2018
7331,ZZRLJECB,04/10/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7332,ZZSRZRBE,12/20/2018,HISPANIC,M,OTHERS,2018
7333,ZZRLWWBC,10/02/2018,WHITE,M,OTHERS,2018
7334,ZZHRWZBE,09/24/2018,BLACK,M,OTHERS,2018
7335,ZZSERLZS,12/17/2018,WHITE,M,OTHERS,2018
7336,ZZSRLELH,06/06/2018,WHITE,M,OTHERS,2018
7337,ZZSRBRRS,11/05/2018,HISPANIC,M,OTHERS,2018
7338,ZZHCWSLJ,12/18/2018,WHITE,F,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
7339,ZZHCWSES,10/29/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7340,ZZEBHLZR,12/05/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
7341,ZZEWSRRZ,09/21/2018,BLACK,M,OTHERS,2018
7342,ZZHWJZZC,12/20/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7343,ZZHBBHBZ,06/18/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
7344,ZZHWZZZB,11/23/2018,HISPANIC,M,OTHERS,2018
7345,ZZRJSRWC,12/24/2018,WHITE,M,"ROBBERY, FIRST DEGREE                 BF",2018
7346,ZZSRLLBS,07/13/2018,BLACK,F,OTHERS,2018
7347,ZZEBJRWH,12/28/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
7348,ZZERRHSZ,10/02/2018,BLACK,M,OTHERS,2018
7349,ZZSZCCWE,12/10/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7350,ZZSRBRRS,11/05/2018,HISPANIC,M,OTHERS,2018
7351,ZZHBERHB,09/06/2018,HISPANIC,M,OTHERS,2018
7352,ZZHRWZBE,09/24/2018,BLACK,M,OTHERS,2018
7353,ZZSRWCLZ,05/09/2018,WHITE,M,OTHERS,2018
7354,ZZRRHRBW,06/20/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
7355,ZZHZZJWR,11/30/2018,WHITE,M,OTHERS,2018
7356,ZZHSZCBR,10/03/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7357,ZZSZBRBB,11/05/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
7358,ZZHLLEWR,12/13/2018,WHITE,M,OTHERS,2018
7359,ZZZJZWWZ,08/20/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
7360,ZZSRLBWE,07/25/2018,BLACK,M,"ASSAULT, FIRST DEGREE                 BF",2018
7361,ZZSEBLCH,12/10/2018,WHITE,F,OTHERS,2018
7362,ZZRRJZLB,11/27/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7363,ZZERRHSZ,10/02/2018,BLACK,M,OTHERS,2018
7364,ZZHWCZWL,12/03/2018,BLACK,F,VIOLATION OF PROBATION OR COND DISCHG,2018
7365,ZZHHWLWL,12/12/2018,WHITE,M,OTHERS,2018
7366,ZZHRJEZW,10/23/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7367,ZZHEJCSB,09/04/2018,HISPANIC,M,OTHERS,2018
7368,ZZRBZBHR,11/26/2018,HISPANIC,M,OTHERS,2018
7369,ZZHJZCJE,11/23/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7370,ZZRWCZSE,09/04/2018,BLACK,M,OTHERS,2018
7371,ZZRZHRRC,10/01/2018,WHITE,M,OTHERS,2018
7372,ZZRBRWCZ,04/18/2018,BLACK,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
7373,ZZSZCBZJ,08/01/2018,HISPANIC,M,OTHERS,2018
7374,ZZHJHRHB,11/28/2018,WHITE,M,OTHERS,2018
7375,ZZSEEBSB,09/11/2018,HISPANIC,M,OTHERS,2018
7376,ZZSELWLZ,10/26/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
7377,ZZRBRRHR,12/17/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7378,ZZRHRECJ,08/27/2018,BLACK,M,OTHERS,2018
7379,ZZHLLSEC,07/16/2018,BLACK,M,OTHERS,2018
7380,ZZSRWSEC,11/26/2018,HISPANIC,M,OTHERS,2018
7381,ZZHEJCSB,09/04/2018,HISPANIC,M,"ROBBERY, FIRST DEGREE                 BF",2018
7382,ZZSRRWRE,05/09/2018,BLACK,M,OTHERS,2018
7383,ZZRWZBCE,10/22/2018,WHITE,M,OTHERS,2018
7384,ZZHEJWLE,12/17/2018,WHITE,M,OTHERS,2018
7385,ZZSEBSRZ,04/11/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7386,ZZSRSECS,01/19/2018,HISPANIC,M,OTHERS,2018
7387,ZZSRWCLZ,05/09/2018,WHITE,M,OTHERS,2018
7388,ZZRHWJSS,08/15/2018,BLACK,M,OTHERS,2018
7389,ZZRSCZLS,07/17/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7390,ZZRLECJE,08/16/2018,HISPANIC,M,OTHERS,2018
7391,ZZSZWLSS,07/18/2018,HISPANIC,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
7392,ZZHBSECL,08/24/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
7393,ZZHBLZZB,12/27/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7394,ZZHLECJB,02/27/2018,BLACK,M,OTHERS,2018
7395,ZZRBRWCZ,04/18/2018,BLACK,M,OTHERS,2018
7396,ZZRSCZCJ,08/15/2018,WHITE,M,OTHERS,2018
7397,ZZSRBHEB,11/13/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
7398,ZZRJRBHC,03/26/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7399,ZZRSHHZR,10/22/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7400,ZZEWCCLZ,12/24/2018,BLACK,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
7401,ZZSEWWEC,10/02/2018,BLACK,M,OTHERS,2018
7402,ZZSRWZSC,03/19/2018,HISPANIC,M,"ROBBERY, FIRST DEGREE                 BF",2018
7403,ZZHESEWZ,11/21/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7404,ZZSEEBSB,09/11/2018,HISPANIC,M,OTHERS,2018
7405,ZZSRBLHH,12/10/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7406,ZZSZWLSS,07/18/2018,HISPANIC,M,OTHERS,2018
7407,ZZSRCCSW,09/27/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
7408,ZZRRSRRL,08/17/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
7409,ZZHLECJB,02/27/2018,BLACK,M,OTHERS,2018
7410,ZZRHWWCR,10/11/2018,HISPANIC,M,OTHERS,2018
7411,ZZSRWJHS,05/21/2018,BLACK,M,OTHERS,2018
7412,ZZSEWLEH,10/04/2018,BLACK,M,OTHERS,2018
7413,ZZHSJBEE,07/05/2018,HISPANIC,M,OTHERS,2018
7414,ZZSRLZRW,10/12/2018,BLACK,M,OTHERS,2018
7415,ZZRRSWLE,10/09/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
7416,ZZHLHHRJ,05/08/2018,BLACK,M,"ROBBERY, FIRST DEGREE                 BF",2018
7417,ZZRCCCZZ,08/15/2018,BLACK,M,OTHERS,2018
7418,ZZSRBSWH,11/26/2018,BLACK,F,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
7419,ZZHJJBHZ,12/13/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7420,ZZSRZCSL,12/03/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
7421,ZZSRHCRW,10/29/2018,BLACK,M,OTHERS,2018
7422,ZZSRWCCH,12/20/2018,WHITE,M,OTHERS,2018
7423,ZZHWWLRS,08/28/2018,BLACK,M,OTHERS,2018
7424,ZZECWBWH,08/16/2018,BLACK,M,OTHERS,2018
7425,ZZRRSRRL,08/17/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7426,ZZSEWLEH,10/04/2018,BLACK,M,OTHERS,2018
7427,ZZSRCJJH,12/13/2018,BLACK,M,OTHERS,2018
7428,ZZRLSEEJ,08/15/2018,BLACK,M,OTHERS,2018
7429,ZZRBCZSL,08/31/2018,BLACK,M,OTHERS,2018
7430,ZZECWBWH,08/16/2018,BLACK,M,OTHERS,2018
7431,ZZSZZBWJ,03/27/2018,WHITE,M,OTHERS,2018
7432,ZZRHWWCR,10/11/2018,HISPANIC,M,OTHERS,2018
7433,ZZSRHELJ,12/26/2018,HISPANIC,M,OTHERS,2018
7434,ZZRLLLRC,01/22/2018,AMER IND,M,"ASSAULT, FIRST DEGREE                 BF",2018
7435,ZZSRCREE,08/21/2018,WHITE,F,OTHERS,2018
7436,ZZEECRHH,12/05/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
7437,ZZSEWBBC,04/10/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7438,ZZSRHHHE,11/05/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
7439,ZZHHHLBC,08/10/2018,WHITE,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
7440,ZZRCRCEB,10/23/2018,BLACK,M,OTHERS,2018
7441,ZZRCRCEB,10/23/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
7442,ZZHBRBRR,04/24/2018,HISPANIC,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
7443,ZZSRCREE,08/21/2018,WHITE,F,OTHERS,2018
7444,ZZSRSEJZ,09/30/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7445,ZZRLJJZB,08/13/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
7446,ZZRELEBC,12/21/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7447,ZZSRCEHZ,08/15/2018,WHITE,M,OTHERS,2018
7448,ZZHEJSRB,11/20/2018,HISPANIC,M,"BURGLARY, THIRD DEGREE                DF",2018
7449,ZZRHWEHL,11/19/2018,WHITE,M,OTHERS,2018
7450,ZZSRHLEC,09/27/2018,HISPANIC,M,OTHERS,2018
7451,ZZRBCZSL,08/31/2018,BLACK,M,"ROBBERY, FIRST DEGREE                 BF",2018
7452,ZZSZRWWB,07/30/2018,BLACK,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
7453,ZZHEEBJE,12/17/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7454,ZZREWZRC,12/20/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7455,ZZRCJBEW,11/23/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7456,ZZRRJRCB,12/07/2018,BLACK,M,OTHERS,2018
7457,ZZSRCCEB,09/24/2018,HISPANIC,M,OTHERS,2018
7458,ZZHHHEJB,11/20/2018,HISPANIC,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
7459,ZZHJBESB,11/02/2018,HISPANIC,M,"BURGLARY, THIRD DEGREE                DF",2018
7460,ZZRLLZEB,12/04/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7461,ZZHZHBLB,12/31/2018,WHITE,M,"ASSAULT, THIRD DEGREE                 AM",2018
7462,ZZSRSEEC,01/16/2018,WHITE,M,"ROBBERY, FIRST DEGREE                 BF",2018
7463,ZZRCRZCB,12/10/2018,HISPANIC,M,OTHERS,2018
7464,ZZSRSWZS,02/08/2018,WHITE,M,OTHERS,2018
7465,ZZHLJHRC,08/07/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
7466,ZZHBJWZW,12/05/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7467,ZZRESECL,11/14/2018,BLACK,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
7468,ZZEEBSRJ,10/09/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
7469,ZZRCHLSJ,12/10/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7470,ZZSZBSSH,04/17/2018,BLACK,M,OTHERS,2018
7471,ZZZBJZLH,10/31/2018,WHITE,M,OTHERS,2018
7472,ZZHJLLWW,07/18/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7473,ZZHJBESB,11/02/2018,HISPANIC,M,OTHERS,2018
7474,ZZHCJZZJ,09/01/2018,WHITE,M,OTHERS,2018
7475,ZZSRLZRW,10/12/2018,BLACK,M,OTHERS,2018
7476,ZZSRRRWE,04/19/2018,WHITE,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
7477,ZZHHRBZC,07/13/2018,WHITE,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
7478,ZZHJECEH,11/23/2018,BLACK,M,OTHERS,2018
7479,ZZEWWBSR,07/30/2018,BLACK,F,OTHERS,2018
7480,ZZRWCJZC,10/23/2018,WHITE,M,OTHERS,2018
7481,ZZSRLRHS,06/11/2018,WHITE,F,OTHERS,2018
7482,ZZSRCZJS,08/23/2018,BLACK,M,OTHERS,2018
7483,ZZHJLZSL,12/17/2018,BLACK,M,OTHERS,2018
7484,ZZRSWLCJ,12/31/2018,WHITE,M,OTHERS,2018
7485,ZZRRLJSS,04/18/2018,BLACK,M,OTHERS,2018
7486,ZZHCRHCW,09/11/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7487,ZZHSJLBB,08/21/2018,WHITE,M,OTHERS,2018
7488,ZZRJJWZE,09/17/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
7489,ZZRSCJZZ,10/12/2018,HISPANIC,M,OTHERS,2018
7490,ZZHHRBZC,07/13/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7491,ZZSRCSHC,09/06/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
7492,ZZEBLWSB,04/13/2018,WHITE,M,OTHERS,2018
7493,ZZSRBWBB,12/06/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
7494,ZZSRRJLZ,11/28/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
7495,ZZSESLRR,12/12/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7496,ZZSRLRHS,06/11/2018,WHITE,F,OTHERS,2018
7497,ZZSRBCCE,12/20/2018,HISPANIC,M,OTHERS,2018
7498,ZZRJWBWW,12/24/2018,BLACK,M,OTHERS,2018
7499,ZZHJHEZZ,12/03/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7500,ZZEBHLZR,12/05/2018,HISPANIC,M,OTHERS,2018
7501,ZZSRSJJL,03/15/2018,ASIAN,M,"ROBBERY, FIRST DEGREE                 BF",2018
7502,ZZSRRRWE,04/19/2018,WHITE,M,OTHERS,2018
7503,ZZSRRBCW,02/09/2018,BLACK,M,OTHERS,2018
7504,ZZHBCCHW,08/15/2018,BLACK,M,OTHERS,2018
7505,ZZSRBCCJ,12/20/2018,BLACK,F,OTHERS,2018
7506,ZZHBHWHE,11/23/2018,WHITE,M,OTHERS,2018
7507,ZZRLJZJE,08/27/2018,BLACK,M,OTHERS,2018
7508,ZZSRBCCJ,12/20/2018,BLACK,F,OTHERS,2018
7509,ZZSRBELB,10/31/2018,HISPANIC,M,OTHERS,2018
7510,ZZEBHRRH,10/15/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7511,ZZSRLHCR,06/21/2018,HISPANIC,M,OTHERS,2018
7512,ZZSRRRWE,04/19/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7513,ZZSZHWBH,08/24/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
7514,ZZSZELEC,09/21/2018,BLACK,M,OTHERS,2018
7515,ZZEWRESC,11/13/2018,WHITE,M,OTHERS,2018
7516,ZZHCRJJC,05/02/2018,BLACK,M,OTHERS,2018
7517,ZZHHEECL,12/20/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
