,IDENTIFIER,LATEST ADMISSION DATE,RACE,GENDER,OFFENSE,Year
9785,ZZRRZRZR,08/10/2018,WHITE,M,OTHERS,2018
9786,ZZSRWWER,04/23/2018,HISPANIC,M,OTHERS,2018
9787,ZZRZSHCR,08/10/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
9788,ZZHJSRLR,08/10/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
9789,ZZSRCZCS,08/10/2018,BLACK,M,OTHERS,2018
9790,ZZSELSCB,08/10/2018,BLACK,F,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
9791,ZZEZSWBB,08/10/2018,WHITE,M,OTHERS,2018
9792,ZZHJBREB,08/10/2018,WHITE,M,OTHERS,2018
9793,ZZSRHCWL,05/03/2018,HISPANIC,M,OTHERS,2018
9794,ZZHZEWRS,08/10/2018,HISPANIC,M,OTHERS,2018
9795,ZZHBZEHJ,08/10/2018,BLACK,M,OTHERS,2018
9796,ZZHSSCCH,08/11/2018,HISPANIC,M,OTHERS,2018
9797,ZZSZZHSZ,08/12/2018,WHITE,M,OTHERS,2018
9798,ZZSRCZJJ,08/13/2018,BLACK,M,OTHERS,2018
9799,ZZSRCZJS,08/13/2018,BLACK,M,OTHERS,2018
9800,ZZHWWCZZ,08/13/2018,BLACK,M,OTHERS,2018
9801,ZZSRHWHJ,08/13/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
9802,ZZSRLHWL,08/13/2018,WHITE,M,OTHERS,2018
9803,ZZRRCHWS,08/13/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
9804,ZZEJLWHZ,08/13/2018,BLACK,M,"ASSAULT, FIRST DEGREE                 BF",2018
9805,ZZSERBZR,08/13/2018,BLACK,M,OTHERS,2018
9806,ZZRWBRBH,08/13/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9807,ZZSRCZBS,08/13/2018,BLACK,M,OTHERS,2018
9808,ZZHSCBHC,08/13/2018,WHITE,M,OTHERS,2018
9809,ZZHJZHEJ,08/12/2018,WHITE,M,"ASSAULT, THIRD DEGREE                 AM",2018
9810,ZZHSHSHC,08/13/2018,BLACK,F,OTHERS,2018
9811,ZZSRRRER,08/13/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9812,ZZSRCZJC,08/13/2018,BLACK,M,OTHERS,2018
9813,ZZEJJCBL,08/13/2018,BLACK,M,OTHERS,2018
9814,ZZEECCLL,08/13/2018,HISPANIC,M,OTHERS,2018
9815,ZZEZJSRC,08/13/2018,BLACK,M,OTHERS,2018
9816,ZZHSLEBH,08/13/2018,BLACK,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
9817,ZZRLJJZB,08/13/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9818,ZZEZBLHZ,08/13/2018,BLACK,M,OTHERS,2018
9819,ZZSEJCRZ,08/13/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
9820,ZZHSWEHC,08/13/2018,HISPANIC,F,VIOLATION OF PROBATION OR COND DISCHG,2018
9821,ZZHBHSHH,08/13/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9822,ZZHRSCZS,08/13/2018,HISPANIC,M,OTHERS,2018
9823,ZZSECSZE,08/13/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
9824,ZZHHSRLJ,08/13/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
9825,ZZRWHEWW,08/13/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
9826,ZZECRHCJ,08/13/2018,WHITE,M,"ASSAULT, THIRD DEGREE                 AM",2018
9827,ZZSRSWZH,08/13/2018,WHITE,M,OTHERS,2018
9828,ZZSRCZJH,08/13/2018,BLACK,M,OTHERS,2018
9829,ZZSRHECW,08/13/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
9830,ZZHECSBB,08/13/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
9831,ZZEWEJEW,08/13/2018,WHITE,M,OTHERS,2018
9832,ZZSRCEZE,08/13/2018,HISPANIC,M,OTHERS,2018
9833,ZZSRHCJJ,08/13/2018,BLACK,M,OTHERS,2018
9834,ZZESCSRB,08/13/2018,BLACK,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
9835,ZZREJJHB,08/13/2018,HISPANIC,M,OTHERS,2018
9836,ZZSRCZBW,08/13/2018,HISPANIC,M,OTHERS,2018
9837,ZZHZLCRB,08/13/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
9838,ZZSEECLL,08/13/2018,HISPANIC,F,OTHERS,2018
9839,ZZSRCEZH,08/13/2018,BLACK,F,"ASSAULT, THIRD DEGREE                 AM",2018
9840,ZZHWLZSH,08/13/2018,BLACK,M,OTHERS,2018
9841,ZZHJJWHE,08/13/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
9842,ZZEZRRHL,08/13/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9843,ZZSRCZJZ,08/13/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
9844,ZZSRCEZS,08/13/2018,WHITE,F,OTHERS,2018
9845,ZZESZCZR,08/13/2018,BLACK,M,OTHERS,2018
9846,ZZSRCZJL,08/13/2018,WHITE,M,OTHERS,2018
9847,ZZSRCEZR,08/13/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9848,ZZSRCZBJ,08/13/2018,WHITE,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
9849,ZZSRCZBR,08/11/2018,WHITE,M,OTHERS,2018
9850,ZZHSRRLE,08/13/2018,BLACK,M,OTHERS,2018
9851,ZZHEZBJJ,08/13/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9852,ZZRSWECL,08/13/2018,HISPANIC,M,OTHERS,2018
9853,ZZHLWCWS,08/13/2018,WHITE,M,"ASSAULT, THIRD DEGREE                 AM",2018
9854,ZZSRCZJR,08/13/2018,WHITE,M,OTHERS,2018
9855,ZZSRCZBB,08/13/2018,WHITE,M,OTHERS,2018
9856,ZZSEZBZE,08/13/2018,BLACK,F,OTHERS,2018
9857,ZZHSSBER,08/13/2018,WHITE,M,OTHERS,2018
9858,ZZSRCEZZ,08/13/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
9859,ZZHSWCRW,08/13/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
9860,ZZECWHWB,08/13/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
9861,ZZSRHRSJ,08/13/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
9862,ZZHLWLBR,08/13/2018,HISPANIC,M,OTHERS,2018
9863,ZZRJWCSZ,08/13/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9864,ZZSRCEZL,08/13/2018,BLACK,M,OTHERS,2018
9865,ZZSEJWLR,08/13/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9866,ZZSRCEZW,08/13/2018,WHITE,M,OTHERS,2018
9867,ZZRBZHHE,08/13/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9868,ZZHCBLSR,08/13/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9869,ZZSRCZBC,08/13/2018,WHITE,F,OTHERS,2018
9870,ZZHJWCWE,08/13/2018,HISPANIC,M,OTHERS,2018
9871,ZZSRLECJ,06/07/2018,BLACK,M,"ASSAULT, FIRST DEGREE                 BF",2018
9872,ZZSRLJCJ,08/02/2018,BLACK,M,OTHERS,2018
9873,ZZZJCHSW,08/13/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
9874,ZZRHCCZS,08/13/2018,BLACK,M,OTHERS,2018
9875,ZZHWWESE,08/13/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
9876,ZZSRCZBL,08/13/2018,HISPANIC,M,OTHERS,2018
9877,ZZRCWZJJ,08/13/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
9878,ZZHHSCSE,08/13/2018,BLACK,M,OTHERS,2018
9879,ZZSRCZJB,08/13/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
9880,ZZHCBHCS,08/13/2018,WHITE,M,OTHERS,2018
9881,ZZHBSRCH,08/14/2018,WHITE,M,OTHERS,2018
9882,ZZHWESEJ,08/14/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
9883,ZZSELLJC,05/19/2018,WHITE,M,OTHERS,2018
9884,ZZRHZECB,08/14/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9885,ZZSZHCRR,08/14/2018,HISPANIC,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
9886,ZZZJLSZW,08/14/2018,WHITE,M,OTHERS,2018
9887,ZZHLEHBH,08/14/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
9888,ZZSRCEEB,08/14/2018,HISPANIC,F,OTHERS,2018
9889,ZZSRCEEJ,08/14/2018,WHITE,F,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
9890,ZZSRCEZJ,08/14/2018,BLACK,M,"ASSAULT, FIRST DEGREE                 BF",2018
9891,ZZSRREEB,08/14/2018,BLACK,M,OTHERS,2018
9892,ZZSRCEEL,08/14/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
9893,ZZERCSJL,08/13/2018,BLACK,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
9894,ZZSRCZLH,08/09/2018,HISPANIC,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
9895,ZZSRCEES,08/14/2018,BLACK,M,OTHERS,2018
9896,ZZSRCEEW,08/14/2018,HISPANIC,M,OTHERS,2018
9897,ZZSREHCZ,08/14/2018,WHITE,M,OTHERS,2018
9898,ZZSRCEEZ,08/14/2018,WHITE,M,OTHERS,2018
9899,ZZSESSRS,08/14/2018,HISPANIC,M,OTHERS,2018
9900,ZZHJSEEC,08/14/2018,BLACK,M,OTHERS,2018
9901,ZZSRCEEE,08/14/2018,WHITE,F,OTHERS,2018
9902,ZZRJHHWJ,08/14/2018,HISPANIC,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
9903,ZZRSWLSE,08/14/2018,WHITE,M,OTHERS,2018
9904,ZZHZBLSR,08/14/2018,BLACK,F,VIOLATION OF PROBATION OR COND DISCHG,2018
9905,ZZSRCEEC,08/14/2018,BLACK,M,OTHERS,2018
9906,ZZRRZJLC,08/14/2018,WHITE,F,OTHERS,2018
9907,ZZHSHLCW,08/14/2018,WHITE,M,OTHERS,2018
9908,ZZRBZHRZ,08/14/2018,ASIAN,M,"BURGLARY, THIRD DEGREE                DF",2018
9909,ZZHCLRCS,08/14/2018,BLACK,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
9910,ZZSRLRCW,08/14/2018,HISPANIC,M,OTHERS,2018
9911,ZZSRLLHH,07/10/2018,BLACK,M,"ASSAULT, FIRST DEGREE                 BF",2018
9912,ZZRWBZHC,08/14/2018,BLACK,M,OTHERS,2018
9913,ZZSRCEEH,08/14/2018,WHITE,M,OTHERS,2018
9914,ZZHEWWBE,08/14/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9915,ZZHZEWJW,08/14/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9916,ZZRBEHCC,08/14/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
9917,ZZRWRSJE,08/14/2018,HISPANIC,M,OTHERS,2018
9918,ZZHHZJZZ,08/14/2018,BLACK,F,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
9919,ZZSRCEER,08/14/2018,HISPANIC,M,OTHERS,2018
9920,ZZHHJWEL,08/14/2018,HISPANIC,M,OTHERS,2018
9921,ZZSRCEZB,08/14/2018,BLACK,M,OTHERS,2018
9922,ZZHZCRRJ,08/14/2018,HISPANIC,M,OTHERS,2018
9923,ZZSRHBWE,08/14/2018,BLACK,M,OTHERS,2018
9924,ZZSRSBSR,08/14/2018,WHITE,F,OTHERS,2018
9925,ZZHWEWJL,06/06/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9926,ZZHJHLSR,08/14/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
9927,ZZHBLHRL,08/14/2018,BLACK,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
9928,ZZRSSCBR,08/14/2018,WHITE,F,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
9929,ZZSRCZLB,08/10/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
9930,ZZRJLWBR,08/15/2018,WHITE,M,OTHERS,2018
9931,ZZEJHSRH,08/15/2018,HISPANIC,M,OTHERS,2018
9932,ZZHJEZCH,08/15/2018,WHITE,F,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
9933,ZZEJZZZZ,08/15/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9934,ZZRBRLBC,08/15/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
9935,ZZRSBZWB,08/15/2018,WHITE,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
9936,ZZSRCEHE,08/15/2018,WHITE,M,OTHERS,2018
9937,ZZSRWZEB,08/15/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
9938,ZZHCBSRC,08/15/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9939,ZZRLSEEJ,08/15/2018,BLACK,M,OTHERS,2018
9940,ZZHWZWJC,08/15/2018,BLACK,M,OTHERS,2018
9941,ZZSRCERR,08/15/2018,WHITE,M,OTHERS,2018
9942,ZZSZEERL,08/15/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9943,ZZSRCERH,08/15/2018,BLACK,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
9944,ZZSRSCBZ,08/15/2018,WHITE,M,OTHERS,2018
9945,ZZSRCEHS,08/15/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
9946,ZZSRWCHJ,08/15/2018,WHITE,F,OTHERS,2018
9947,ZZSRCERS,08/15/2018,BLACK,M,OTHERS,2018
9948,ZZSERLSS,08/15/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9949,ZZRSLCCR,08/15/2018,BLACK,M,OTHERS,2018
9950,ZZRCCCZZ,08/15/2018,BLACK,M,OTHERS,2018
9951,ZZSRRWJC,08/15/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
9952,ZZSRCERL,08/15/2018,BLACK,M,OTHERS,2018
9953,ZZRCHEZW,08/15/2018,BLACK,M,OTHERS,2018
9954,ZZSRCEHW,08/15/2018,WHITE,F,INJURY OR RISK OF INJURY TO MINOR      F,2018
9955,ZZSRCERJ,08/15/2018,WHITE,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
9956,ZZHLCZCJ,08/15/2018,WHITE,M,OTHERS,2018
9957,ZZHSBLHL,08/15/2018,HISPANIC,M,OTHERS,2018
9958,ZZHBCCHW,08/15/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
9959,ZZSRZBCL,08/15/2018,WHITE,M,OTHERS,2018
9960,ZZSEEZBW,08/15/2018,HISPANIC,M,OTHERS,2018
9961,ZZRHBHHC,08/15/2018,HISPANIC,M,OTHERS,2018
9962,ZZSRWCZZ,08/15/2018,BLACK,F,OTHERS,2018
9963,ZZSZWWWS,08/15/2018,BLACK,M,"ASSAULT, FIRST DEGREE                 BF",2018
9964,ZZEBBSBS,08/15/2018,BLACK,M,OTHERS,2018
9965,ZZSRCEHC,08/15/2018,BLACK,F,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
9966,ZZSRCEHL,08/15/2018,HISPANIC,F,OTHERS,2018
9967,ZZRZJRLC,08/15/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9968,ZZHELEBS,08/15/2018,BLACK,M,OTHERS,2018
9969,ZZHCJSRL,08/15/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9970,ZZSRCERC,08/15/2018,ASIAN,M,OTHERS,2018
9971,ZZSRCEHR,08/15/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
9972,ZZSZHSEW,08/15/2018,BLACK,M,"ASSAULT, FIRST DEGREE                 BF",2018
9973,ZZESSELL,08/15/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
9974,ZZHSSCHB,08/15/2018,WHITE,F,OTHERS,2018
9975,ZZSECBJS,08/15/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9976,ZZSEBERW,08/15/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
9977,ZZSELBWL,03/02/2018,HISPANIC,M,"ASSAULT, FIRST DEGREE                 BF",2018
9978,ZZHCJWSL,08/15/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
9979,ZZHZZWJL,08/15/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9980,ZZRZHBES,08/15/2018,BLACK,F,OTHERS,2018
9981,ZZRBLLSL,08/15/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9982,ZZHWWBSW,08/15/2018,BLACK,F,"ASSAULT, THIRD DEGREE                 AM",2018
9983,ZZRSCZCJ,08/15/2018,WHITE,M,OTHERS,2018
9984,ZZRSBEWS,08/15/2018,BLACK,M,OTHERS,2018
9985,ZZSRHLSH,08/15/2018,BLACK,M,OTHERS,2018
9986,ZZRSEJER,08/15/2018,HISPANIC,F,INJURY OR RISK OF INJURY TO MINOR      F,2018
9987,ZZEZBHWE,08/03/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9988,ZZHBEHHZ,08/15/2018,WHITE,F,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
9989,ZZSZJLRZ,08/15/2018,HISPANIC,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
9990,ZZSRLHBC,06/22/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
9991,ZZHZEHRC,08/15/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
9992,ZZHSJWJC,08/15/2018,HISPANIC,M,OTHERS,2018
9993,ZZSRCEHZ,08/15/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
9994,ZZSEHWRE,08/16/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9995,ZZSRCESH,08/16/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9996,ZZHZCLRL,08/16/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
9997,ZZSZBLER,08/16/2018,HISPANIC,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
9998,ZZSRWWRW,08/16/2018,WHITE,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
9999,ZZERWWWJ,08/16/2018,BLACK,M,OTHERS,2018
10000,ZZSRCESR,08/16/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
10001,ZZEBBEWB,08/16/2018,BLACK,M,OTHERS,2018
10002,ZZRLHJHW,08/16/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
10003,ZZSRCESJ,08/16/2018,WHITE,M,"ROBBERY, FIRST DEGREE                 BF",2018
10004,ZZHHBSRS,08/16/2018,BLACK,M,OTHERS,2018
10005,ZZSRZCHR,07/09/2018,BLACK,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
10006,ZZSRCEWE,08/16/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
10007,ZZSRCESW,08/16/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
10008,ZZSRCEWL,08/16/2018,AMER IND,M,OTHERS,2018
10009,ZZSEHLZR,08/16/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
10010,ZZHRHWSL,08/16/2018,WHITE,M,"ASSAULT, THIRD DEGREE                 AM",2018
10011,ZZSRCESL,08/16/2018,HISPANIC,M,OTHERS,2018
10012,ZZHLHERC,08/16/2018,HISPANIC,M,OTHERS,2018
10013,ZZHJHEHH,08/16/2018,BLACK,M,"ROBBERY, FIRST DEGREE                 BF",2018
10014,ZZSRCESZ,08/16/2018,BLACK,M,OTHERS,2018
10015,ZZRJZLLB,08/16/2018,HISPANIC,F,OTHERS,2018
10016,ZZHCHCHH,08/16/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
10017,ZZSRWHZE,08/16/2018,BLACK,M,"ROBBERY, FIRST DEGREE                 BF",2018
10018,ZZHSRELC,08/16/2018,BLACK,M,OTHERS,2018
10019,ZZRLECJE,08/16/2018,HISPANIC,M,OTHERS,2018
10020,ZZSRCEWR,08/16/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
10021,ZZRCCEJZ,08/16/2018,BLACK,M,OTHERS,2018
10022,ZZRLESLB,08/16/2018,BLACK,M,OTHERS,2018
10023,ZZSZSBRC,08/16/2018,BLACK,M,OTHERS,2018
10024,ZZSRWBHS,08/16/2018,WHITE,F,OTHERS,2018
10025,ZZSRCESS,08/16/2018,BLACK,M,OTHERS,2018
10026,ZZRZJLRZ,08/16/2018,WHITE,M,OTHERS,2018
10027,ZZHHBREE,08/16/2018,WHITE,M,OTHERS,2018
10028,ZZSRHCBB,08/16/2018,BLACK,M,OTHERS,2018
10029,ZZSRCEWC,08/16/2018,BLACK,F,"ASSAULT, THIRD DEGREE                 AM",2018
10030,ZZHHRZWL,08/16/2018,BLACK,M,OTHERS,2018
10031,ZZSEEBWL,08/16/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
10032,ZZRCWZSL,08/16/2018,HISPANIC,M,OTHERS,2018
10033,ZZHHRJJS,08/16/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
10034,ZZRHSLSS,08/16/2018,HISPANIC,M,OTHERS,2018
10035,ZZSRCEWS,08/16/2018,HISPANIC,M,OTHERS,2018
10036,ZZSEBRSH,08/16/2018,WHITE,F,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
10037,ZZECWBWH,08/16/2018,BLACK,M,OTHERS,2018
10038,ZZHBHEHR,08/16/2018,HISPANIC,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
10039,ZZRLWSHZ,08/16/2018,HISPANIC,M,OTHERS,2018
10040,ZZHCHLZS,08/16/2018,HISPANIC,M,OTHERS,2018
10041,ZZRBSESB,08/16/2018,WHITE,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
10042,ZZHZSSZH,08/16/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
10043,ZZSRCESC,08/16/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
10044,ZZSEWLEE,08/16/2018,BLACK,M,"ROBBERY, FIRST DEGREE                 BF",2018
10045,ZZHHZBJZ,08/16/2018,BLACK,F,VIOLATION OF PROBATION OR COND DISCHG,2018
10046,ZZHJSELS,08/16/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
10047,ZZHCZBZZ,08/16/2018,BLACK,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
10048,ZZSEEZSC,08/16/2018,WHITE,M,OTHERS,2018
10049,ZZSRCEWW,08/16/2018,BLACK,F,OTHERS,2018
10050,ZZSEBHSL,08/16/2018,WHITE,M,OTHERS,2018
10051,ZZSEBJCS,08/16/2018,WHITE,F,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
10052,ZZESWJZS,08/16/2018,BLACK,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
10053,ZZSRCEWB,08/16/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
10054,ZZSRCEWJ,08/16/2018,BLACK,F,VIOLATION OF PROBATION OR COND DISCHG,2018
10055,ZZSEJHSS,08/17/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
10056,ZZECBWHL,08/17/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
10057,ZZRCEHZE,08/17/2018,HISPANIC,M,OTHERS,2018
10058,ZZSRCELW,08/17/2018,WHITE,M,OTHERS,2018
10059,ZZHJLCHE,08/17/2018,HISPANIC,M,OTHERS,2018
10060,ZZRJLHHJ,08/17/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
10061,ZZHJERCL,04/09/2018,BLACK,M,OTHERS,2018
10062,ZZSRCECZ,08/17/2018,WHITE,M,OTHERS,2018
10063,ZZHERSBS,08/17/2018,BLACK,M,OTHERS,2018
10064,ZZSREBRB,08/17/2018,WHITE,M,OTHERS,2018
10065,ZZHZJJRR,08/17/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
10066,ZZSRZRBZ,08/17/2018,BLACK,M,OTHERS,2018
10067,ZZSRCELJ,08/17/2018,WHITE,M,OTHERS,2018
10068,ZZSRCELC,08/17/2018,WHITE,M,OTHERS,2018
10069,ZZEBEWZL,08/17/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
10070,ZZHCEESZ,08/17/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
10071,ZZEBBLZH,08/17/2018,BLACK,M,OTHERS,2018
10072,ZZSRCECW,08/17/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
10073,ZZHERECH,08/17/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
10074,ZZSRCELL,08/17/2018,BLACK,M,OTHERS,2018
10075,ZZSZBEZW,08/17/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
10076,ZZEEEZCC,08/17/2018,BLACK,M,OTHERS,2018
10077,ZZRWSHJE,08/17/2018,BLACK,M,OTHERS,2018
10078,ZZSZBRWB,08/17/2018,HISPANIC,M,OTHERS,2018
10079,ZZHCCSWE,08/17/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
10080,ZZSRCECH,08/17/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
10081,ZZREHZCE,08/17/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
10082,ZZSZRLRB,06/22/2018,BLACK,M,OTHERS,2018
10083,ZZSRCECC,08/17/2018,WHITE,M,OTHERS,2018
10084,ZZSZWWBB,08/17/2018,BLACK,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
10085,ZZECLZZZ,08/17/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
10086,ZZHCELBW,08/17/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
10087,ZZSRCECE,08/17/2018,HISPANIC,M,OTHERS,2018
10088,ZZSRCECR,08/17/2018,HISPANIC,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
10089,ZZSZJBSJ,08/17/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
10090,ZZHBELLZ,08/17/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
10091,ZZHBZCHC,08/17/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
10092,ZZSRCELB,08/17/2018,BLACK,M,OTHERS,2018
